,A,aug,sep,oct,s_bar,sq1,sq2,sq3,num,final
1958,23521,0,0,0,0,0,0,0,0,#DIV/0!
1959,23522,0,0,0,0,0,0,0,0,#DIV/0!
1960,23523,0,0,0,0,0,0,0,0,#DIV/0!
1961,23524,0,0,0,0,0,0,0,0,#DIV/0!
1962,23525,0,0,0,0,0,0,0,0,#DIV/0!
1963,23526,0,0,0,0,0,0,0,0,#DIV/0!
1964,23527,0,0,0,0,0,0,0,0,#DIV/0!
1965,23528,0,0,0,0,0,0,0,0,#DIV/0!
1966,23529,0,0,0,0,0,0,0,0,#DIV/0!
1967,23530,0,0,0,0,0,0,0,0,#DIV/0!
1968,23531,0,0,0,0,0,0,0,0,#DIV/0!
1969,23532,0,0,0,0,0,0,0,0,#DIV/0!
1970,23533,0,0,0,0,0,0,0,0,#DIV/0!
1971,23534,0,0,0,0,0,0,0,0,#DIV/0!
1972,23535,0,0,0,0,0,0,0,0,#DIV/0!
1973,23536,0,0,0,0,0,0,0,0,#DIV/0!
1974,23537,0,0,0,0,0,0,0,0,#DIV/0!
1975,23538,0,0,0,0,0,0,0,0,#DIV/0!
1976,23539,0,0,0,0,0,0,0,0,#DIV/0!
1977,23540,0,0,0,0,0,0,0,0,#DIV/0!
1978,23541,0,0,0,0,0,0,0,0,#DIV/0!
1979,23542,0,0,0,0,0,0,0,0,#DIV/0!
1980,23543,0,0,0,0,0,0,0,0,#DIV/0!
1981,23544,0,0,0,0,0,0,0,0,#DIV/0!
1982,23545,0,0,0,0,0,0,0,0,#DIV/0!
1983,23546,0,0,0,0,0,0,0,0,#DIV/0!
1984,23547,0,0,0,0,0,0,0,0,#DIV/0!
1985,23548,0,0,0,0,0,0,0,0,#DIV/0!
1986,23549,0,0,0,0,0,0,0,0,#DIV/0!
1987,23550,0,0,0,0,0,0,0,0,#DIV/0!
1988,23551,0,0,0,0,0,0,0,0,#DIV/0!
1989,23552,0,0,0,0,0,0,0,0,#DIV/0!
1990,23553,0,0,0,0,0,0,0,0,#DIV/0!
1991,23554,0,0,0,0,0,0,0,0,#DIV/0!
1992,23555,0,0,0,0,0,0,0,0,#DIV/0!
1993,23556,0,0,0,0,0,0,0,0,#DIV/0!
1994,23557,0,0,0,0,0,0,0,0,#DIV/0!
1995,23558,0,0,0,0,0,0,0,0,#DIV/0!
1996,23559,0,0,0,0,0,0,0,0,#DIV/0!
1997,23560,0,0,0,0,0,0,0,0,#DIV/0!
1998,23561,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
1999,23562,0,0,0,0,0,0,0,0,#DIV/0!
2000,23563,0,0,0,0,0,0,0,0,#DIV/0!
2001,23564,0,0,0,0,0,0,0,0,#DIV/0!
2002,23565,0,0,0,0,0,0,0,0,#DIV/0!
2003,23566,0,0,0,0,0,0,0,0,#DIV/0!
2004,23567,0,0,0,0,0,0,0,0,#DIV/0!
2005,23568,0,0,0,0,0,0,0,0,#DIV/0!
2006,23569,0,0,0,0,0,0,0,0,#DIV/0!
2007,23570,0,0,0,0,0,0,0,0,#DIV/0!
2008,23571,0,0,0,0,0,0,0,0,#DIV/0!
2009,23572,0,0,0,0,0,0,0,0,#DIV/0!
2010,23573,0,0,0,0,0,0,0,0,#DIV/0!
2011,23574,0,0,0,0,0,0,0,0,#DIV/0!
2012,23575,0,0,0,0,0,0,0,0,#DIV/0!
2013,23576,0,0,0,0,0,0,0,0,#DIV/0!
2014,23577,0,0,0,0,0,0,0,0,#DIV/0!
2015,23578,0,0,0,0,0,0,0,0,#DIV/0!
2016,23579,0,0,0,0,0,0,0,0,#DIV/0!
2017,23580,0,0,0,0,0,0,0,0,#DIV/0!
2018,23581,0,0,0,0,0,0,0,0,#DIV/0!
2019,23582,0,0,0,0,0,0,0,0,#DIV/0!
2020,23583,0,0,0,0,0,0,0,0,#DIV/0!
2021,23584,0,0,0,0,0,0,0,0,#DIV/0!
2022,23585,0,0,0,0,0,0,0,0,#DIV/0!
2023,23586,0,0,0,0,0,0,0,0,#DIV/0!
2024,23587,0,0,0,0,0,0,0,0,#DIV/0!
2025,23588,0,0,0,0,0,0,0,0,#DIV/0!
2026,23589,0,0,0,0,0,0,0,0,#DIV/0!
2027,23590,0,0,0,0,0,0,0,0,#DIV/0!
2028,23591,0,0,0,0,0,0,0,0,#DIV/0!
2029,23592,0.412697251504221,0,0,0.137565750501407,0.0756973428440615,0.0189243357110154,0.0189243357110154,0.0378486714220307,0.275131501002814
2030,23593,0,0,0,0,0,0,0,0,#DIV/0!
2031,23594,0,0,0,0,0,0,0,0,#DIV/0!
2032,23595,0,0,0,0,0,0,0,0,#DIV/0!
2033,23596,0,0,0,0,0,0,0,0,#DIV/0!
2034,23597,0.412697251504221,0,0,0.137565750501407,0.0756973428440615,0.0189243357110154,0.0189243357110154,0.0378486714220307,0.275131501002814
2035,23598,0,0,0,0,0,0,0,0,#DIV/0!
2036,23599,0,0,0,0,0,0,0,0,#DIV/0!
2037,23600,0,0,0,0,0,0,0,0,#DIV/0!
2038,23601,0,0,0,0,0,0,0,0,#DIV/0!
2039,23602,0,0,0,0,0,0,0,0,#DIV/0!
2040,23603,0,0,0,0,0,0,0,0,#DIV/0!
2041,23604,0,0,0,0,0,0,0,0,#DIV/0!
2042,23605,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2043,23606,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2044,23607,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2045,23608,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2046,23609,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2047,23610,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2048,23611,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2049,23612,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2050,23613,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2051,23614,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
2052,23615,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2053,23616,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2054,23617,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2055,23618,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2056,23619,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
2057,23620,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2058,23621,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2059,23622,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2060,23623,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2061,23624,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2062,23625,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2063,23626,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2064,23627,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2065,23628,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2066,23629,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2067,23630,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2068,23631,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2069,23632,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2070,23633,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2071,23634,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2072,23635,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2073,23636,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2074,23637,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2075,23638,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2076,23639,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2077,23640,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2078,23641,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2079,23642,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2080,23643,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2081,23644,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2082,23645,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2083,23646,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2084,23647,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2085,23648,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2086,23649,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2087,23650,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2088,23651,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2089,23652,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2090,23653,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2091,23654,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2092,23655,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2093,23656,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2094,23657,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2095,23658,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2096,23659,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2097,23660,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2098,23661,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2099,23662,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2100,23663,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2101,23664,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2102,23665,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2103,23666,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2104,23667,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2105,23668,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2106,23669,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2107,23670,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2108,23671,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2109,23672,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2110,23673,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2111,23674,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2112,23675,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2113,23676,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2114,23677,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2115,23678,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2116,23679,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2117,23680,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2118,23681,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2119,23682,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2120,23683,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2121,23684,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2122,23685,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2123,23686,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2124,23687,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2125,23688,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2126,23689,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2127,23690,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2128,23691,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2129,23692,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2130,23693,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2131,23694,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2132,23695,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2133,23696,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2134,23697,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2135,23698,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2136,23699,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2137,23700,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2138,23701,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2139,23702,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2140,23703,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2141,23704,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2142,23705,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2143,23706,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2144,23707,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2145,23708,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2146,23709,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2147,23710,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2148,23711,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2149,23712,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2150,23713,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2151,23714,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2152,23715,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2153,23716,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2154,23717,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2155,23718,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2156,23719,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2157,23720,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2158,23721,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2159,23722,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2160,23723,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2161,23724,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2162,23725,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2163,23726,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2164,23727,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2165,23728,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
2166,23729,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
